RecipeID,Name,Ingredients,Servings Per Recipe,Calories,Protein,Total Carbohydrate,Total Fat,Saturated Fat,Cholesterol,Dietary Fiber,Sodium,Rating,Number of Ratings,URL,Scaling_Factor,Cluster
19,Zesty Tuna Salad,"1 (5 ounce) can tuna, drained 1 teaspoon mayonnaise 1 teaspoon sweet pickle relish 1 teaspoon Dijon-style prepared mustard 1 stalk celery, chopped ¼ cup chopped onion ¼ teaspoon ground black pepper ",2,107,158.8785046728972,37.38317757009346,18.69158878504673,0.0,186.9158878504673,9.345794392523365,1355.1401869158879,4.1,155,https://www.allrecipes.com/recipe/14198/zesty-tuna-salad/,9.345794392523365,1
20,Playgroup Granola Bars,"2 cups rolled oats ¾ cup packed brown sugar ½ cup wheat germ ¾ teaspoon ground cinnamon 1 cup all-purpose flour ¾ cup raisins (Optional) ¾ teaspoon salt ½ cup honey 1  egg, beaten ½ cup vegetable oil 2 teaspoons vanilla extract ",24,161,12.422360248447205,167.70186335403727,37.267080745341616,6.211180124223603,49.68944099378882,6.211180124223603,490.68322981366464,4.6,1968,https://www.allrecipes.com/recipe/81298/playgroup-granola-bars/,6.211180124223603,0
22,Berry Fruit Salad,"1 cup fresh strawberries, hulled and quartered lengthwise 1 cup fresh blueberries 1 cup fresh blackberries 1 cup fresh raspberries 1 teaspoon white sugar ",6,45,22.22222222222222,244.44444444444443,0.0,0.0,0.0,88.88888888888889,22.22222222222222,4.6,22,https://www.allrecipes.com/recipe/215472/berry-fruit-salad/,22.22222222222222,2
26,Better Peanut Butter Sandwich,2 slices bread 1 ½ tablespoons peanut butter 1 ½ tablespoons applesauce ,1,286,34.96503496503497,115.38461538461539,48.95104895104895,10.48951048951049,0.0,10.48951048951049,1583.916083916084,3.9,29,https://www.allrecipes.com/recipe/67899/better-peanut-butter-sandwich/,3.4965034965034967,0
30,Extra Easy Hummus,"1 (15 ounce) can garbanzo beans, drained, liquid reserved 1 clove garlic, crushed 2 teaspoons ground cumin ½ teaspoon salt 1 tablespoon olive oil ",4,118,33.898305084745765,144.0677966101695,33.898305084745765,8.474576271186441,0.0,25.423728813559322,4254.237288135593,4.3,672,https://www.allrecipes.com/recipe/20797/extra-easy-hummus/,8.474576271186441,0
31,Ants on a Log,5 stalks celery ½ cup peanut butter ¼ cup raisins ,10,91,43.956043956043956,65.93406593406593,76.92307692307692,10.989010989010989,0.0,10.989010989010989,835.1648351648352,4.6,122,https://www.allrecipes.com/recipe/23953/ants-on-a-log/,10.989010989010989,1
33,Fresh Veggie Bagel Sandwich,"1  bagel, sliced in half 1 tablespoon coarse-grain brown mustard 1 leaf romaine lettuce 2 (1/4 inch thick) rings green bell pepper 4 slices cucumber 2 slices tomato   salt and freshly ground black pepper to taste 2 slices  red onion ½ cup alfalfa sprouts ",1,331,42.29607250755287,193.3534743202417,9.06344410876133,0.0,0.0,18.12688821752266,2057.401812688822,4.5,75,https://www.allrecipes.com/recipe/75194/fresh-veggie-bagel-sandwich/,3.0211480362537766,0
35,Low Fat Buttermilk Ranch Dressing,1 ⅓ cups low-fat buttermilk ⅔ cup low-fat mayonnaise ⅔ cup low-fat sour cream 1 teaspoon garlic powder 1 teaspoon onion powder 2 teaspoons chopped fresh chives 2 teaspoons chopped fresh dill 2 teaspoons chopped fresh parsley 1 teaspoon salt ¼ teaspoon pepper ,16,40,25.0,100.0,50.0,25.0,125.0,0.0,6625.0,4.6,154,https://www.allrecipes.com/recipe/162925/low-fat-buttermilk-ranch-dressing/,25.0,1
37,Fruit Leather,"1 cup sugar ¼ cup lemon juice 4 cups peeled, cored and chopped apple 4 cups peeled, cored and chopped pears ",16,90,0.0,266.66666666666663,0.0,0.0,0.0,22.22222222222222,11.11111111111111,4.4,38,https://www.allrecipes.com/recipe/62151/fruit-leather/,11.11111111111111,2
38,Easy Snack Wraps,12 (10 inch) flour tortillas 1 (8 ounce) package cream cheese 1 head lettuce 1 (6 ounce) package sliced deli-style turkey 2 cups shredded carrots 2 cups minced tomato ,60,65,30.76923076923077,138.46153846153845,46.15384615384615,15.384615384615385,76.92307692307692,15.384615384615385,2153.846153846154,4.4,207,https://www.allrecipes.com/recipe/20735/easy-snack-wraps/,15.384615384615385,0
45,Quick and Easy Pimento Cheese,"2 cups shredded sharp Cheddar cheese 2 cups shredded Colby cheese 2 (4 ounce) jars diced pimento peppers, drained ½ (16 ounce) jar creamy salad dressing (such as Miracle Whip®), or as needed   salt and pepper to taste ",32,79,50.63291139240506,25.31645569620253,88.60759493670886,37.9746835443038,215.18987341772151,0.0,1848.1012658227849,4.6,80,https://www.allrecipes.com/recipe/21324/quick-and-easy-pimento-cheese/,12.658227848101266,1
46,Apricot Leather,1 teaspoon lemon juice 2 cups pitted and diced fresh apricots ½ cup white sugar ,14,39,0.0,256.4102564102564,0.0,0.0,0.0,25.641025641025642,0.0,4.4,40,https://www.allrecipes.com/recipe/62392/apricot-leather/,25.641025641025642,2
47,Blueberry Oatmeal Chia Seed Muffins,"1 cup all-purpose flour 1 cup white sugar 2 ½ teaspoons baking powder 1 teaspoon salt ½ teaspoon baking soda 1 cup rolled oats ½ cup chia seeds 1 cup orange juice ½ cup applesauce ½ cup cooking oil 2  eggs, beaten 2 cups blueberries 2 tablespoons brown sugar ¼ teaspoon ground cinnamon ",24,141,14.184397163120567,141.84397163120568,42.5531914893617,7.092198581560283,113.47517730496453,14.184397163120567,1283.6879432624112,4.5,58,https://www.allrecipes.com/recipe/233897/blueberry-oatmeal-chia-seed-muffins/,7.092198581560283,0
49,Blackberry Spinach Salad,"3 cups baby spinach, rinsed and dried 1 pint fresh blackberries 6 ounces crumbled feta cheese 1 pint cherry tomatoes, cut in half 1  green onion, sliced ¼ cup finely chopped walnuts (Optional) ½ cup edible flowers (Optional) ",8,107,46.728971962616825,65.42056074766356,65.42056074766356,28.037383177570092,177.57009345794393,28.037383177570092,2336.448598130841,4.7,118,https://www.allrecipes.com/recipe/41637/blackberry-spinach-salad/,9.345794392523365,1
50,Tabbouleh,"¼ cup bulgur ½ cup boiling water 5  ripe tomatoes, finely diced 1 small onion, finely diced 1 cup freshly chopped parsley ¼ cup freshly chopped mint leaves 1  lemon, juiced 2 teaspoons olive oil   salt to taste ",4,101,39.603960396039604,188.11881188118812,29.7029702970297,0.0,0.0,59.4059405940594,198.01980198019803,4.6,111,https://www.allrecipes.com/recipe/16135/tabbouleh-ii/,9.900990099009901,0
53,Apple Avocado Salad with Tangerine Dressing,"4  tangerine oranges, juiced 2 tablespoons olive oil ½ medium lemon, juiced 1 clove garlic, minced ½ teaspoon lemon zest   salt to taste 1 (10 ounce) package baby greens ½ cup chopped walnuts ⅓ cup crumbled blue cheese ¼ cup chopped red onion 2 teaspoons lemon zest 1 medium apple - peeled, cored and sliced 1 medium avocado - peeled, pitted and diced ",10,144,20.833333333333336,76.38888888888889,76.38888888888889,13.88888888888889,20.833333333333336,20.833333333333336,513.8888888888889,4.5,118,https://www.allrecipes.com/recipe/38866/apple-avocado-salad-with-tangerine-dressing/,6.944444444444445,1
54,Baked Sweet Potato Sticks,"1 tablespoon olive oil ½ teaspoon paprika 8  sweet potatoes, sliced lengthwise into quarters ",8,132,22.727272727272727,204.54545454545456,15.151515151515152,0.0,0.0,30.303030303030305,356.06060606060606,4.3,475,https://www.allrecipes.com/recipe/13517/baked-sweet-potato-sticks/,7.575757575757576,2
59,Baked Apple Chips,"2 tablespoons white sugar 1 tablespoon ground cinnamon 4  Granny Smith apples, cored and sliced into very thin rounds ",8,45,0.0,266.66666666666663,0.0,0.0,0.0,44.44444444444444,22.22222222222222,4.4,28,https://www.allrecipes.com/recipe/235537/baked-apple-chips/,22.22222222222222,2
61,Berry Fruit Salad,"1 cup fresh strawberries, hulled and quartered lengthwise 1 cup fresh blueberries 1 cup fresh blackberries 1 cup fresh raspberries 1 teaspoon white sugar ",6,45,22.22222222222222,244.44444444444443,0.0,0.0,0.0,88.88888888888889,22.22222222222222,4.6,22,https://www.allrecipes.com/recipe/215472/berry-fruit-salad/,22.22222222222222,2
62,Better Peanut Butter Sandwich,2 slices bread 1 ½ tablespoons peanut butter 1 ½ tablespoons applesauce ,1,286,34.96503496503497,115.38461538461539,48.95104895104895,10.48951048951049,0.0,10.48951048951049,1583.916083916084,3.9,29,https://www.allrecipes.com/recipe/67899/better-peanut-butter-sandwich/,3.4965034965034967,0
63,Extra Easy Hummus,"1 (15 ounce) can garbanzo beans, drained, liquid reserved 1 clove garlic, crushed 2 teaspoons ground cumin ½ teaspoon salt 1 tablespoon olive oil ",4,118,33.898305084745765,144.0677966101695,33.898305084745765,8.474576271186441,0.0,25.423728813559322,4254.237288135593,4.3,672,https://www.allrecipes.com/recipe/20797/extra-easy-hummus/,8.474576271186441,0
64,Ants on a Log,5 stalks celery ½ cup peanut butter ¼ cup raisins ,10,91,43.956043956043956,65.93406593406593,76.92307692307692,10.989010989010989,0.0,10.989010989010989,835.1648351648352,4.6,122,https://www.allrecipes.com/recipe/23953/ants-on-a-log/,10.989010989010989,1
65,Fruit Leather,"1 cup sugar ¼ cup lemon juice 4 cups peeled, cored and chopped apple 4 cups peeled, cored and chopped pears ",16,90,0.0,266.66666666666663,0.0,0.0,0.0,22.22222222222222,11.11111111111111,4.4,38,https://www.allrecipes.com/recipe/62151/fruit-leather/,11.11111111111111,2
66,Oatmeal Crackers,1 ½ cups rolled oats 1 cup whole wheat flour ½ teaspoon salt 1 tablespoon white sugar 1 teaspoon ground cinnamon (Optional) ½ cup water 5 tablespoons olive oil ,36,42,23.80952380952381,119.04761904761905,47.61904761904762,0.0,0.0,23.80952380952381,785.7142857142858,3.7,31,https://www.allrecipes.com/recipe/214664/oatmeal-crackers/,23.80952380952381,0
71,Baked Sweet Potato Sticks,"1 tablespoon olive oil ½ teaspoon paprika 8  sweet potatoes, sliced lengthwise into quarters ",8,132,22.727272727272727,204.54545454545456,15.151515151515152,0.0,0.0,30.303030303030305,356.06060606060606,4.3,475,https://www.allrecipes.com/recipe/13517/baked-sweet-potato-sticks/,7.575757575757576,2
72,Baked Apple Chips,"2 tablespoons white sugar 1 tablespoon ground cinnamon 4  Granny Smith apples, cored and sliced into very thin rounds ",8,45,0.0,266.66666666666663,0.0,0.0,0.0,44.44444444444444,22.22222222222222,4.4,28,https://www.allrecipes.com/recipe/235537/baked-apple-chips/,22.22222222222222,2
73,Peanut Butter and Apple Sandwich,"2 slices whole wheat bread 1 tablespoon peanut butter, or to taste 1 small apple - peeled, cored and shredded ",1,291,41.23711340206185,140.893470790378,34.36426116838488,6.8728522336769755,0.0,24.054982817869416,1182.1305841924398,4.5,84,https://www.allrecipes.com/recipe/73110/peanut-butter-and-apple-sandwich/,3.4364261168384878,0
75,Perfect Apple Chips,"¼ cup lime juice ¼ cup water 1 tablespoon white sugar 1  Granny Smith apple, sliced into 1/16-inch thick rounds 1  red apple (such as Paula), sliced into 1/16-inch thick rounds   fleur de sel (sea salt) to taste ",6,33,0.0,272.72727272727275,0.0,0.0,0.0,30.303030303030305,1636.3636363636365,4.5,2,https://www.allrecipes.com/recipe/235533/perfect-apple-chips/,30.303030303030305,2
77,Light Fruit and Nut Granola,"2 cups rolled oats ½ cup spelt flour ½ cup packed brown sugar 1 teaspoon ground cinnamon ¾ teaspoon ground ginger 3 tablespoons canola oil ¼ cup applesauce 3 tablespoons maple syrup ¼ cup diced dried apricots ¼ cup chopped pecans 3 tablespoons flax seeds, ground ",6,379,18.46965699208443,150.3957783641161,39.577836411609496,2.638522427440633,0.0,15.831134564643799,29.023746701846964,4.7,27,https://www.allrecipes.com/recipe/139641/light-fruit-and-nut-granola/,2.638522427440633,0
