,RecipeID,Name,Ingredients,Servings Per Recipe,calories,protein,carbohydrates,fat,saturated_fat,cholesterol,fiber,Sodium,Rating,Number of Ratings,URL,Cluster
261,270,Spinach Lasagna,15  lasagna noodles 2 tablespoons olive oil 1 cup chopped fresh mushrooms 1 cup chopped onions 1 tablespoon minced garlic 2 cups fresh spinach 3 cups ricotta cheese ⅔ cup grated Romano cheese 1  egg 1 teaspoon salt 1 teaspoon dried oregano 1 teaspoon dried basil leaves ½ teaspoon ground black pepper 3 cups shredded mozzarella cheese 3 cups tomato pasta sauce 1 cup grated Parmesan cheese ,3.4602076124567476,1000,69.20415224913495,51.90311418685121,58.82352941176471,31.14186851211073,173.01038062283737,6.920415224913495,2944.636678200692,4.7,729,https://www.allrecipes.com/recipe/22729/spinach-lasagna-iii/,2
262,271,Homemade Black Bean Veggie Burgers,"  cooking spray 1 (16 ounce) can black beans, drained and rinsed ½  green bell pepper, cut into 2 inch pieces ½  onion, cut into wedges 3 cloves garlic, peeled 1  egg 1 tablespoon chili powder 1 tablespoon cumin 1 teaspoon Thai chili sauce or hot sauce ½ cup bread crumbs ",5.05050505050505,1000,55.55555555555555,166.66666666666666,15.15151515151515,5.05050505050505,237.37373737373736,50.505050505050505,3065.6565656565654,4.4,3745,https://www.allrecipes.com/recipe/85452/homemade-black-bean-veggie-burgers/,1
263,272,Authentic Saag Paneer,"2 bunches spinach, roughly chopped 1 bunch fenugreek leaves, roughly chopped 3 tablespoons canola oil, divided  ½ pound paneer, cubed 1 teaspoon cumin seeds 1  onion, thinly sliced 3 cloves garlic, minced 1 teaspoon grated fresh ginger  1  tomato, diced 2 teaspoons garam masala ½ teaspoon ground turmeric ½ teaspoon cayenne pepper ½ cup heavy whipping cream   salt to taste ",3.3444816053511706,1000,56.8561872909699,60.20066889632107,66.88963210702342,20.066889632107024,96.98996655518394,16.722408026755854,1605.3511705685619,4.6,151,https://www.allrecipes.com/recipe/228957/authentic-saag-paneer/,2
264,273,Cheese Lasagna,"1 (16 ounce) package lasagna noodles 4 cups ricotta cheese 4  eggs ¼ cup grated Parmesan cheese   salt and pepper to taste 1 teaspoon olive oil 3 cloves garlic, minced 1 (32 ounce) jar spaghetti sauce 1 teaspoon Italian seasoning 2 cups shredded mozzarella cheese ",2.293577981651376,1000,45.87155963302752,133.0275229357798,32.11009174311927,13.761467889908257,275.22935779816515,11.46788990825688,1630.7339449541284,4.3,177,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,1
265,274,Veggie Pot Pie,"2 tablespoons olive oil 8 ounces mushrooms, sliced 1  onion, chopped 1 clove garlic, minced 2 large carrots, diced 2  potatoes, peeled and diced 2 stalks celery, sliced 1/4 inch wide 2 cups cauliflower florets 1 cup fresh green beans, trimmed and snapped into 1/2 inch pieces 3 cups vegetable broth 1 teaspoon kosher salt 1 teaspoon ground black pepper ¼ cup water 2 tablespoons cornstarch 2 tablespoons soy sauce 1 (14.1 ounce) package double-crust pie pastry, thawed ",2.1321961620469083,1000,17.057569296375267,115.13859275053305,53.304904051172706,12.79317697228145,0.0,14.925373134328359,2554.3710021321963,4.5,494,https://www.allrecipes.com/recipe/16765/veggie-pot-pie/,1
266,275,Red Lentil Curry,"2 cups red lentils 3 cups water, or more as needed 1 tablespoon vegetable oil 1 large onion, diced 2 tablespoons curry paste 1 tablespoon curry powder 1 teaspoon ground turmeric 1 teaspoon ground cumin 1 teaspoon chili powder 1 teaspoon salt 1 teaspoon white sugar 1 teaspoon minced garlic 1 teaspoon minced fresh ginger 1 (14.25 ounce) can tomato puree ",5.208333333333333,1000,62.5,171.875,15.625,0.0,0.0,57.291666666666664,2979.1666666666665,4.5,1434,https://www.allrecipes.com/recipe/16641/red-lentil-curry/,1
267,276,Rich Pasta for the Poor Kitchen,"1 (8 ounce) package dry spaghetti 8 tablespoons butter 2 tablespoons minced garlic 1 tablespoon chopped fresh parsley   salt and freshly ground black pepper to taste 1 pinch cayenne pepper, or to taste (optional) 1 cup grated Parmesan cheese ",2.207505518763797,1000,30.90507726269316,75.0551876379691,66.22516556291392,39.735099337748345,174.39293598233996,4.415011037527594,2328.918322295806,4.5,180,https://www.allrecipes.com/recipe/67700/rich-pasta-for-the-poor-kitchen/,2
268,277,Tomato and Garlic Pasta,"2 pounds tomatoes 1 (8 ounce) package angel hair pasta 1 tablespoon olive oil, or as needed 4 cloves crushed garlic 1 tablespoon tomato paste   salt to taste   ground black pepper to taste 1 tablespoon chopped fresh basil ¼ cup grated Parmesan cheese ",3.8461538461538463,1000,38.46153846153846,161.53846153846155,26.923076923076923,3.8461538461538463,15.384615384615385,19.23076923076923,907.6923076923077,4.4,267,https://www.allrecipes.com/recipe/11691/tomato-and-garlic-pasta/,1
269,278,Chana Masala (Savory Indian Chick Peas),"1  onion, chopped 1  tomato, chopped 1 (1 inch) piece fresh ginger, peeled and chopped  4 cloves garlic, chopped, or more to taste 1  green chile pepper, seeded and chopped (Optional) 3 tablespoons olive oil 2  fresh bay leaves 1 teaspoon chili powder 1 teaspoon coriander powder 1 teaspoon garam masala ½ teaspoon turmeric powder 1 pinch salt to taste   water as needed 1 (15 ounce) can chickpeas 1 teaspoon fresh cilantro leaves, for garnish, or more to taste ",2.4213075060532687,1000,21.791767554479417,111.38014527845036,55.69007263922518,7.263922518159806,0.0,24.213075060532688,1271.1864406779662,4.4,225,https://www.allrecipes.com/recipe/236564/chana-masala-savory-indian-chick-peas/,1
270,279,Falafel with Canned Chickpeas,"1 ½ (15 ounce) cans chickpeas, drained 1 ½  onions, chopped ¾ cup chopped fresh parsley 3 cloves garlic, chopped 2  eggs 1 tablespoon ground cumin 1 ½ teaspoons ground coriander 1 ½ teaspoons salt 1 ½ teaspoons lemon juice 1 ½ teaspoons baking powder 1 pinch ground black pepper, or to taste 1 pinch cayenne pepper, or to taste 1 ½ cups bread crumbs 1 tablespoon olive oil, or as needed ",7.462686567164179,1000,37.3134328358209,164.17910447761196,22.388059701492537,7.462686567164179,231.34328358208955,22.388059701492537,4261.194029850746,4.9,27,https://www.allrecipes.com/recipe/274884/falafel-with-canned-chickpeas/,1
271,280,Shakshuka,"3 tablespoons olive oil 1 ⅓ cups chopped onion 1 cup thinly sliced bell peppers, any color 2 cloves garlic, minced, or to taste 2 ½ cups chopped tomatoes 1  hot chile pepper, seeded and finely chopped, or to taste 1 teaspoon ground cumin 1 teaspoon paprika 1 teaspoon salt 4 large eggs ",4.784688995215311,1000,38.27751196172249,62.20095693779904,71.77033492822967,14.354066985645932,784.688995215311,14.354066985645932,3129.1866028708137,4.8,391,https://www.allrecipes.com/recipe/213717/chakchouka-shakshouka/,2
272,281,Chili Rellenos Casserole,"  cooking spray 2 (7 ounce) cans whole green chile peppers, drained 8 ounces Monterey Jack cheese, shredded 8 ounces Longhorn or Cheddar cheese, shredded 2 large eggs 1 (5 ounce) can evaporated milk 2 tablespoons all-purpose flour ½ cup milk (Optional) 1 (8 ounce) can tomato sauce ",2.5839793281653747,1000,62.01550387596899,31.007751937984494,72.3514211886305,43.92764857881137,361.75710594315245,2.5839793281653747,3744.186046511628,4.4,1179,https://www.allrecipes.com/recipe/47247/chili-rellenos-casserole/,2
273,282,Vegan Sweet Potato Chickpea Curry,"3 tablespoons olive oil 1  onion, chopped 2 cloves garlic, minced 2 teaspoons minced fresh ginger root 1 (15 ounce) can chickpeas, drained 1 (14.5 ounce) can diced tomatoes 1 (14 ounce) can coconut milk 1  sweet potato, cubed 1 tablespoon garam masala 1 teaspoon ground cumin 1 teaspoon ground turmeric ½ teaspoon salt ¼ teaspoon red chile flakes 1 cup baby spinach ",3.4129692832764507,1000,17.064846416382252,75.08532423208192,75.08532423208192,44.36860068259386,0.0,17.064846416382252,1757.679180887372,4.7,100,https://www.allrecipes.com/recipe/265472/vegan-sweet-potato-chickpea-curry/,2
274,283,Muesli,4 ½ cups rolled oats 1 cup raisins ½ cup toasted wheat germ ½ cup wheat bran ½ cup oat bran ½ cup chopped walnuts ¼ cup packed brown sugar ¼ cup raw sunflower seeds ,5.319148936170213,1000,31.914893617021278,170.2127659574468,31.914893617021278,5.319148936170213,0.0,26.595744680851062,21.27659574468085,4.8,190,https://www.allrecipes.com/recipe/14009/muesli/,1
275,284,Vegetarian Mexican Inspired Stuffed Peppers,"1 tablespoon salt 4 large green bell peppers - tops, seeds, and membranes removed 1 tablespoon olive oil ½ cup chopped onion 2 cups cooked rice 1 (15 ounce) can black beans, drained and rinsed 1 (14.5 ounce) can chili-style diced tomatoes 1 teaspoon chili powder 1 teaspoon garlic salt ½ teaspoon ground cumin ½ teaspoon salt 1 (8 ounce) package shredded Mexican cheese blend (such as Sargento® Authentic Mexican) ",1.9646365422396856,1000,47.151277013752456,110.0196463654224,45.18664047151277,27.5049115913556,108.05500982318271,23.575638506876228,3858.546168958743,4.7,562,https://www.allrecipes.com/recipe/231514/vegetarian-mexican-inspired-stuffed-peppers/,1
276,285,Mexican Rice and Beans,"2 tablespoons olive oil 1 small onion, diced 1 small poblano pepper, diced 1 clove garlic, chopped 1 cup basmati rice 2 teaspoons paprika 1 teaspoon ground cumin 1 teaspoon dried oregano   salt and ground black pepper to taste 2 tablespoons tomato paste 2 cups vegetable broth 1 (14 ounce) can pinto beans, rinsed and drained ",2.8735632183908044,1000,28.735632183908045,169.54022988505747,25.86206896551724,2.8735632183908044,0.0,20.114942528735632,1793.1034482758619,4.3,32,https://www.allrecipes.com/recipe/279440/mexican-rice-and-beans/,1
277,286,Chef John's Meatless Meatballs,"1 tablespoon olive oil 1 pound fresh white mushrooms, finely chopped 1 pinch salt 1 tablespoon butter ½ cup finely chopped onion 4 cloves garlic, minced ½ cup quick-cooking oats 1 ounce very finely shredded Parmigiano-Reggiano cheese ½ cup bread crumbs ¼ cup chopped flat-leaf (Italian) parsley, packed 2 large eggs, divided 1 teaspoon salt   freshly ground black pepper to taste 1 pinch cayenne pepper, or to taste 1 pinch dried oregano 3 cups pasta sauce 1 tablespoon very finely shredded Parmigiano-Reggiano cheese, or to taste 1 tablespoon chopped flat-leaf (Italian) parsley, or to taste ",2.375296912114014,1000,40.38004750593824,118.76484560570071,42.75534441805225,14.251781472684085,261.2826603325416,19.002375296912113,4026.128266033254,4.7,563,https://www.allrecipes.com/recipe/232908/chef-johns-meatless-meatballs/,1
278,287,Ginger Veggie Stir-Fry,"4 tablespoons vegetable oil, divided 2 teaspoons chopped fresh ginger root, divided 1 ½ cloves garlic, crushed 1 tablespoon cornstarch 1 small head broccoli, cut into florets ¾ cup julienned carrots ½ cup snow peas ½ cup halved green beans 2 ½ tablespoons water 2 tablespoons soy sauce ¼ cup chopped onion ½ tablespoon salt ",8.403361344537815,1000,16.80672268907563,67.22689075630252,75.63025210084034,16.80672268907563,0.0,16.80672268907563,7588.235294117648,4.4,717,https://www.allrecipes.com/recipe/24712/ginger-veggie-stir-fry/,2
279,288,Simply Roasted Artichokes,"4 large whole artichokes, top 1 inch and stems removed ¼ cup fresh lemon juice ¼ cup olive oil 4 cloves garlic, cloves peeled and crushed   kosher salt ",4.901960784313726,1000,29.411764705882355,93.13725490196079,68.62745098039215,9.803921568627452,0.0,44.117647058823536,1240.1960784313726,4.4,116,https://www.allrecipes.com/recipe/221071/simply-roasted-artichokes/,1
280,289,Vegetable Fried Rice,"3 cups water 1 ½ cups quick-cooking brown rice 2 tablespoons peanut oil 1 small yellow onion, chopped 1 small green bell pepper, chopped 1 teaspoon minced garlic ¼ teaspoon red pepper flakes 3  green onions, thinly sliced 3 tablespoons soy sauce 1 cup frozen petite peas 2 teaspoons sesame oil ¼ cup roasted peanuts (Optional) ",3.3444816053511706,1000,30.100334448160535,123.74581939799332,50.16722408026756,6.688963210702341,0.0,16.722408026755854,2444.816053511706,4.4,184,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,1
281,290,Gnocchi Primavera,"½ cup freshly grated Parmesan cheese, divided 1 teaspoon olive oil 2 tablespoons pine nuts 1 (16 ounce) package potato gnocchi 2 tablespoons olive oil, divided 1  zucchini, chopped 12  fresh mushrooms, cleaned and stems trimmed 12  grape tomatoes 10  torn fresh basil leaves ",3.058103975535168,1000,30.581039755351682,79.51070336391437,64.22018348623854,24.464831804281346,91.74311926605505,9.174311926605505,761.4678899082569,4.5,10,https://www.allrecipes.com/recipe/203712/gnocchi-primavera/,2
282,291,Sweet Potato Gnocchi,"1 pound sweet potatoes 1 large egg 1 clove garlic, pressed ½ teaspoon salt ½ teaspoon ground nutmeg or to taste 2 cups all-purpose flour, or as needed ",2.857142857142857,1000,28.571428571428573,205.71428571428572,5.714285714285714,2.857142857142857,134.28571428571428,17.142857142857142,925.7142857142858,4.3,197,https://www.allrecipes.com/recipe/56311/sweet-potato-gnocchi/,1
283,292,Vegetable Pizza,"2 (8 ounce) packages refrigerated crescent rolls 2 (8 ounce) packages cream cheese, softened 1 cup mayonnaise 1 (1 ounce) package dry Ranch-style dressing mix 1 cup fresh broccoli, chopped 1 cup chopped tomatoes 1 cup chopped green bell pepper 1 cup chopped cauliflower 1 cup shredded carrots 1 cup shredded Cheddar cheese ",2.1413276231263385,1000,19.271948608137045,44.96788008565311,83.5117773019272,29.97858672376874,124.19700214132763,2.1413276231263385,1586.7237687366169,4.6,321,https://www.allrecipes.com/recipe/16756/vegetable-pizza-i/,2
284,293,Quinoa Black Bean Burgers,"¼ cup quinoa ½ cup water 1 (15 ounce) can black beans, rinsed and drained ½ cup bread crumbs ¼ cup minced yellow bell pepper 1 large egg 2 tablespoons minced onion 1 large clove garlic, minced 1 ½ teaspoons ground cumin ½ teaspoon salt 1 teaspoon hot pepper sauce (such as Frank's RedHot®) 3 tablespoons olive oil ",4.081632653061225,1000,36.734693877551024,118.36734693877551,44.89795918367347,8.16326530612245,151.0204081632653,28.571428571428573,2775.5102040816328,4.7,1154,https://www.allrecipes.com/recipe/220661/quinoa-black-bean-burgers/,1
285,294,Mom's Favorite Baked Mac and Cheese,"2 tablespoons butter ¼ cup finely chopped onion 2 tablespoons all-purpose flour 2 cups milk ¾ teaspoon salt ½ teaspoon dry mustard ¼ teaspoon ground black pepper 1 (8 ounce) package elbow macaroni 2 cups shredded sharp Cheddar cheese 1 (8 ounce) package processed American cheese, cut into strips ",1.7825311942959001,1000,49.9108734402852,65.9536541889483,58.8235294117647,37.4331550802139,178.25311942959001,3.5650623885918002,2128.342245989305,4.5,1152,https://www.allrecipes.com/recipe/24321/moms-favorite-baked-mac-and-cheese/,2
286,295,Easy Feta Tomato Pasta,"1 (12 ounce) package penne pasta ⅓ cup extra-virgin olive oil 16 ounces cherry tomatoes, halved   salt and freshly ground black pepper to taste 2 cups crumbled feta cheese 3 tablespoons chopped fresh basil ",1.4367816091954022,1000,33.04597701149425,100.57471264367815,53.160919540229884,20.114942528735632,96.26436781609195,5.747126436781609,1224.1379310344828,4.8,10,https://www.allrecipes.com/recipe/283340/easy-feta-tomato-pasta/,2
287,296,Perfect Grilled Tofu,"2 (14 ounce) packages extra-firm tofu, drained ½ cup sherry vinegar ½ cup low-sodium soy sauce ⅓ cup olive oil 1 teaspoon garlic powder ½ teaspoon kosher salt ½ teaspoon cayenne pepper (Optional) ½ teaspoon dried marjoram or thyme (Optional) ¼ teaspoon black pepper ",4.545454545454546,1000,54.54545454545455,22.72727272727273,81.81818181818183,13.636363636363637,0.0,4.545454545454546,4000.0000000000005,4.7,28,https://www.allrecipes.com/recipe/244272/perfect-grilled-tofu/,2
288,297,Creamy Pasta Bake with Cherry Tomatoes and Basil,"1 (16 ounce) package penne pasta 1 tablespoon olive oil 1  onion, finely chopped 3 cloves garlic, minced 3 (6 ounce) cans tomato sauce 2 tablespoons tomato paste ¾ cup heavy whipping cream ½ cup grated Parmesan cheese 1 pinch white sugar   salt and freshly ground black pepper 1 pound cherry tomatoes, halved 1 ¼ cups shredded mozzarella cheese 1 small bunch fresh basil, finely chopped ",1.8796992481203008,1000,39.473684210526315,127.81954887218045,39.473684210526315,20.67669172932331,116.54135338345864,9.398496240601503,1466.1654135338347,4.7,168,https://www.allrecipes.com/recipe/261148/creamy-pasta-bake-with-cherry-tomatoes-and-basil/,1
289,298,Vegetarian Korma,"1 ½ tablespoons vegetable oil 1 small onion, diced 4 cloves garlic, minced 1 teaspoon minced fresh ginger root 4  carrots, cubed 2  potatoes, cubed 1 (4 ounce) can tomato sauce 3 tablespoons ground unsalted cashews 1  fresh jalapeno pepper, seeded and sliced 1 ½ tablespoons curry powder 2 teaspoons salt 1 cup heavy cream 1 cup frozen green peas ½  green bell pepper, chopped ½  red bell pepper, chopped 1 bunch fresh cilantro for garnish ",2.1645021645021645,1000,19.48051948051948,88.74458874458874,67.0995670995671,32.467532467532465,177.48917748917748,17.316017316017316,3103.896103896104,4.6,1688,https://www.allrecipes.com/recipe/60598/vegetarian-korma/,1
290,299,Vegetarian Moussaka,"1  eggplant, thinly sliced 1 teaspoon salt, or more as needed 1 tablespoon olive oil, or more as needed 1 large zucchini, thinly sliced 2  potatoes, thinly sliced  1  onion, sliced 1 clove garlic, chopped 1 tablespoon white vinegar 1 (14.5 ounce) can whole peeled tomatoes, chopped ½ (14.5 ounce) can lentils, drained with liquid reserved 2 tablespoons chopped fresh parsley 1 teaspoon dried oregano   ground black pepper to taste 1 cup crumbled feta cheese 1 ¼ cups milk 2 tablespoons all-purpose flour 1 ½ tablespoons butter 1 pinch ground nutmeg   ground black pepper to taste 1 large egg, beaten ¼ cup grated Parmesan cheese ",4.166666666666667,1000,41.66666666666667,108.33333333333334,50.0,25.0,241.66666666666669,20.833333333333336,1775.0000000000002,4.4,393,https://www.allrecipes.com/recipe/25311/vegetarian-moussaka/,1
291,300,Baked Eggplant Parmesan,"2  eggplant, peeled and cut into 1/2-inch slices 1 tablespoon salt, or as needed 1 cup Italian-style bread crumbs ¼ cup grated Parmesan cheese 2  eggs, beaten 1 (28 ounce) jar garlic-and-tomato pasta sauce ¼ cup grated Parmesan cheese 1 (16 ounce) package shredded mozzarella cheese, or as needed ½ teaspoon dried basil ",2.109704641350211,1000,63.291139240506325,92.82700421940928,42.19409282700422,23.20675105485232,251.0548523206751,21.09704641350211,5122.362869198312,4.5,319,https://www.allrecipes.com/recipe/229369/baked-eggplant-parmesan/,1
292,301,Gnocchi,"3 medium russet potatoes, scrubbed 1 ½ cups all-purpose flour, plus more for dusting 1 large egg 1 teaspoon kosher salt ",3.1847133757961785,1000,31.847133757961785,203.82165605095543,6.369426751592357,3.1847133757961785,149.6815286624204,12.738853503184714,1117.8343949044586,4.7,580,https://www.allrecipes.com/recipe/18465/gnocchi-i/,1
293,302,Maple Salmon,"¼ cup maple syrup 2 tablespoons soy sauce 1 clove garlic, minced ¼ teaspoon garlic salt ⅛ teaspoon ground black pepper 1 pound salmon ",3.7735849056603774,1000,86.79245283018868,52.83018867924528,45.283018867924525,11.320754716981131,252.83018867924528,0.0,2388.679245283019,4.7,5779,https://www.allrecipes.com/recipe/51283/maple-salmon/,0
294,303,Black Beans and Rice,"1 teaspoon olive oil 1  onion, chopped 2 cloves garlic, minced ¾ cup uncooked white rice 1 ½ cups low sodium, low fat vegetable broth 3 ½ cups canned black beans, drained 1 teaspoon ground cumin ¼ teaspoon cayenne pepper ",7.142857142857143,1000,42.85714285714286,192.85714285714286,7.142857142857143,0.0,0.0,42.85714285714286,2528.571428571429,4.3,1314,https://www.allrecipes.com/recipe/15559/black-beans-and-rice/,1
295,304,Easy Baked Tilapia,"4 (4 ounce) fillets tilapia 2 teaspoons butter ½ teaspoon garlic salt, or to taste ¼ teaspoon seafood seasoning (such as Old Bay®), or to taste 1  lemon, sliced 1 (16 ounce) package frozen cauliflower with broccoli and red pepper   salt and ground black pepper to taste ",5.813953488372093,1000,145.3488372093023,40.69767441860465,23.25581395348837,11.627906976744185,267.4418604651163,17.441860465116278,2058.139534883721,4.5,1257,https://www.allrecipes.com/recipe/70163/easy-baked-tilapia/,0
296,305,Pesto Pasta with Chicken,"1 (16 ounce) package bow tie pasta 1 teaspoon olive oil 2 cloves garlic, minced 2  skinless, boneless chicken breasts, cut into bite-sized pieces 1 pinch crushed red pepper flakes, or to taste ½ cup pesto sauce ⅓ cup oil-packed sun-dried tomatoes, drained and cut into strips ",3.048780487804878,1000,51.829268292682926,131.09756097560975,30.48780487804878,9.146341463414634,67.07317073170732,9.146341463414634,469.5121951219512,4.5,1060,https://www.allrecipes.com/recipe/46982/pesto-pasta-with-chicken/,1
297,306,Baked Honey Mustard Chicken,"  cooking spray 6  skinless, boneless chicken breast halves   salt and pepper to taste ½ cup honey ½ cup prepared mustard 1 teaspoon dried basil 1 teaspoon paprika ½ teaspoon dried parsley ",4.310344827586207,1000,112.0689655172414,107.75862068965519,17.24137931034483,4.310344827586207,288.7931034482759,4.310344827586207,1275.8620689655174,4.3,3065,https://www.allrecipes.com/recipe/8847/baked-honey-mustard-chicken/,0
298,307,Homemade Black Bean Veggie Burgers,"  cooking spray 1 (16 ounce) can black beans, drained and rinsed ½  green bell pepper, cut into 2 inch pieces ½  onion, cut into wedges 3 cloves garlic, peeled 1  egg 1 tablespoon chili powder 1 tablespoon cumin 1 teaspoon Thai chili sauce or hot sauce ½ cup bread crumbs ",5.05050505050505,1000,55.55555555555555,166.66666666666666,15.15151515151515,5.05050505050505,237.37373737373736,50.505050505050505,3065.6565656565654,4.4,3745,https://www.allrecipes.com/recipe/85452/homemade-black-bean-veggie-burgers/,1
299,308,Fish Tacos,"1 cup all-purpose flour 2 tablespoons cornstarch 1 teaspoon baking powder ½ teaspoon salt 1 cup beer 1  egg ½ cup plain yogurt ½ cup mayonnaise 1  lime, juiced 1  jalapeno pepper, minced 1 teaspoon minced capers 1 teaspoon ground cayenne pepper ½ teaspoon dried oregano ½ teaspoon ground cumin ½ teaspoon dried dill weed 1 quart oil for frying 1 pound cod fillets, cut into 2 to 3 ounce portions 2 tablespoons all-purpose flour, or more as needed 1 (12 ounce) package corn tortillas ½ medium head cabbage, finely shredded ",2.444987775061125,1000,41.56479217603912,105.13447432762837,46.45476772616137,7.334963325183375,132.02933985330074,12.224938875305625,995.1100244498779,4.7,2878,https://www.allrecipes.com/recipe/53729/fish-tacos/,1
300,309,Wonton Soup,"½ pound boneless pork loin, coarsely chopped 2 ounces peeled shrimp, finely chopped 1 tablespoon Chinese rice wine 1 tablespoon light soy sauce 1 teaspoon brown sugar 1 teaspoon finely chopped green onions 1 teaspoon chopped fresh ginger root 24  (3.5 inch square) wonton wrappers 3 cups chicken stock 2 tablespoons finely chopped green onions ",5.128205128205129,1000,66.66666666666667,107.69230769230771,30.769230769230774,10.256410256410257,225.64102564102566,5.128205128205129,4548.717948717949,4.5,414,https://www.allrecipes.com/recipe/13199/wonton-soup/,1
301,310,Tomato and Garlic Pasta,"2 pounds tomatoes 1 (8 ounce) package angel hair pasta 1 tablespoon olive oil, or as needed 4 cloves crushed garlic 1 tablespoon tomato paste   salt to taste   ground black pepper to taste 1 tablespoon chopped fresh basil ¼ cup grated Parmesan cheese ",3.8461538461538463,1000,38.46153846153846,161.53846153846155,26.923076923076923,3.8461538461538463,15.384615384615385,19.23076923076923,907.6923076923077,4.4,267,https://www.allrecipes.com/recipe/11691/tomato-and-garlic-pasta/,1
302,311,Chana Masala (Savory Indian Chick Peas),"1  onion, chopped 1  tomato, chopped 1 (1 inch) piece fresh ginger, peeled and chopped  4 cloves garlic, chopped, or more to taste 1  green chile pepper, seeded and chopped (Optional) 3 tablespoons olive oil 2  fresh bay leaves 1 teaspoon chili powder 1 teaspoon coriander powder 1 teaspoon garam masala ½ teaspoon turmeric powder 1 pinch salt to taste   water as needed 1 (15 ounce) can chickpeas 1 teaspoon fresh cilantro leaves, for garnish, or more to taste ",2.4213075060532687,1000,21.791767554479417,111.38014527845036,55.69007263922518,7.263922518159806,0.0,24.213075060532688,1271.1864406779662,4.4,225,https://www.allrecipes.com/recipe/236564/chana-masala-savory-indian-chick-peas/,1
303,312,Parchment Baked Salmon,"1 (8 ounce) salmon fillet   salt and ground black pepper to taste ¼ cup chopped basil leaves   olive oil cooking spray 1  lemon, thinly sliced ",5.714285714285714,1000,142.85714285714286,34.285714285714285,40.0,5.714285714285714,285.7142857142857,17.142857142857142,274.2857142857143,4.6,93,https://www.allrecipes.com/recipe/229032/parchment-baked-salmon/,0
304,313,Muesli,4 ½ cups rolled oats 1 cup raisins ½ cup toasted wheat germ ½ cup wheat bran ½ cup oat bran ½ cup chopped walnuts ¼ cup packed brown sugar ¼ cup raw sunflower seeds ,5.319148936170213,1000,31.914893617021278,170.2127659574468,31.914893617021278,5.319148936170213,0.0,26.595744680851062,21.27659574468085,4.8,190,https://www.allrecipes.com/recipe/14009/muesli/,1
305,314,Chicken and Red Wine Sauce,"1 tablespoon olive oil 1 tablespoon minced garlic 3 pounds skinless, boneless chicken breast halves 1 tablespoon paprika 1 cup brown sugar 1 cup red wine   salt and pepper to taste ",4.672897196261682,1000,102.80373831775701,88.78504672897196,18.69158878504673,4.672897196261682,275.70093457943926,0.0,1158.8785046728972,4.1,977,https://www.allrecipes.com/recipe/19125/chicken-and-red-wine-sauce/,0
306,316,Lemon-Orange Orange Roughy,"1 tablespoon olive oil 4 (4 ounce) fillets orange roughy 1  orange, juiced 1  lemon, juiced ½ teaspoon lemon pepper ",7.142857142857143,1000,135.71428571428572,57.142857142857146,28.571428571428573,7.142857142857143,478.5714285714286,14.285714285714286,992.8571428571429,4.4,253,https://www.allrecipes.com/recipe/40061/lemon-orange-orange-roughy/,0
307,317,Healthier Stuffed Peppers,"1 cup water ½ cup brown rice 1 pound lean ground beef 1  onion, chopped 2 cloves garlic, minced 2  green bell peppers 2  red bell peppers 2  yellow bell peppers 2 (8 ounce) cans natural tomato sauce 1 tablespoon Worcestershire sauce   salt and ground black pepper to taste 1 teaspoon Italian seasoning ¼ cup grated Parmesan cheese, optional ",3.4364261168384878,1000,68.72852233676976,99.65635738831614,37.80068728522337,13.745704467353951,182.13058419243984,13.745704467353951,1886.5979381443299,4.6,147,https://www.allrecipes.com/recipe/219447/healthier-stuffed-peppers/,1
308,318,Porridge,"2 ½ cups water 1 cup rolled oats 1 tablespoon white sugar 1 teaspoon salt 2  bananas, sliced 1 pinch ground cinnamon ½ cup cold milk (Optional) ",6.369426751592357,1000,25.477707006369428,203.82165605095543,12.738853503184714,6.369426751592357,12.738853503184714,25.477707006369428,3821.6560509554142,3.6,27,https://www.allrecipes.com/recipe/73155/porridge/,1
309,319,Linguine with White Clam Sauce,"1 (12 ounce) package linguine pasta ¼ cup olive oil 1 clove garlic, minced 3 (8 ounce) cans minced clams, with juice ¾ cup chopped parsley 2 tablespoons white wine 1 teaspoon dried basil ½ teaspoon salt ",1.834862385321101,1000,80.73394495412845,104.58715596330276,27.522935779816514,3.669724770642202,165.1376146788991,5.5045871559633035,719.2660550458716,4.6,169,https://www.allrecipes.com/recipe/12029/linguine-with-white-clam-sauce-ii/,0
310,320,Cock-a-Leekie Soup,"4 pounds chicken thighs, bone in, skin removed 10 cups water 1 medium onion, chopped ⅓ cup barley 1 (10.5 ounce) can condensed chicken broth 7 medium leeks, sliced 2 stalks celery, thickly sliced 1 tablespoon chopped fresh parsley 1 teaspoon salt ½ teaspoon ground black pepper 1 sprig fresh thyme, chopped ",4.11522633744856,1000,131.6872427983539,49.382716049382715,28.806584362139915,8.23045267489712,518.5185185185185,8.23045267489712,2069.9588477366256,4.5,81,https://www.allrecipes.com/recipe/16360/cock-a-leekie-soup/,0
